id_custo,id_chamado,custo
25790,14755,"1,05879381"
25791,9789,"1,05944004"
25792,17980,"1,05959575"
25793,23068,"1,05974141"
25794,11995,"1,05975252"
25795,15021,"1,05990174"
25796,2636,"1,06004404"
25797,7345,"1,06034968"
25798,12799,"1,06057578"
25799,14772,"1,06062568"
25800,4916,"1,06069204"
25801,18790,"1,06084457"
25802,23342,"1,06084655"
25803,25471,"1,06091065"
25804,21389,"1,06092223"
25805,28304,"1,06107609"
25806,8859,"1,06163166"
25807,6786,"1,06189669"
25808,3713,"1,06293048"
25809,14752,"1,06294959"
25810,14532,"1,06325239"
25811,7027,"1,06374287"
25812,2979,"1,06389180"
25813,4351,"1,06404234"
25814,11792,"1,06466613"
25815,10904,"1,06488574"
25816,26956,"1,06491286"
25817,16442,"1,06498062"
25818,22918,"1,06500256"
25819,7867,"1,06532628"
25820,24358,"1,06555749"
25821,4056,"1,06566613"
25822,29339,"1,06591906"
25823,10340,"1,06628130"
25824,8565,"1,06685630"
25825,15120,"1,06724662"
25826,17897,"1,06754432"
25827,19402,"1,06756684"
25828,23523,"1,06761875"
25829,1109,"1,06773336"
25830,12034,"1,06775017"
25831,1805,"1,06807732"
25832,19927,"1,06831196"
25833,19296,"1,06882298"
25834,11048,"1,06897239"
25835,10389,"1,06930662"
25836,20550,"1,06944591"
25837,17891,"1,07003563"
25838,17954,"1,07032629"
25839,10333,"1,07034249"
25840,7827,"1,07036359"
25841,10180,"1,07042753"
25842,8571,"1,07059434"
25843,18291,"1,07085502"
25844,20159,"1,07085601"
25845,5626,"1,07120181"
25846,6487,"1,07148542"
25847,22086,"1,07165418"
25848,12539,"1,07196408"
25849,4377,"1,07199979"
25850,27609,"1,07206946"
25851,12035,"1,07215506"
25852,22703,"1,07237574"
25853,21336,"1,07323183"
25854,3106,"1,07398557"
25855,680,"1,07401043"
25856,5511,"1,07411298"
25857,10787,"1,07459074"
25858,6551,"1,07496545"
25859,15095,"1,07512337"
25860,1388,"1,07515217"
25861,662,"1,07515640"
25862,2582,"1,07537597"
25863,17120,"1,07562199"
25864,4798,"1,07589898"
25865,3454,"1,07591792"
25866,16793,"1,07598857"
25867,26464,"1,07599821"
25868,29362,"1,07606745"
25869,3269,"1,07623656"
25870,25491,"1,07640399"
25871,27315,"1,07680387"
25872,9982,"1,07697972"
25873,18099,"1,07703551"
25874,16431,"1,07705867"
25875,7571,"1,07760554"
25876,19440,"1,07785867"
25877,1482,"1,07793530"
25878,21432,"1,07838883"
25879,8243,"1,07933677"
25880,19793,"1,07937784"
25881,23580,"1,07942474"
25882,10390,"1,07978088"
25883,20054,"1,08010742"
25884,18462,"1,08012772"
25885,20025,"1,08015492"
25886,20243,"1,08037761"
25887,9219,"1,08052961"
25888,6974,"1,08062392"
25889,11440,"1,08068195"
25890,18516,"1,08085164"
25891,18164,"1,08115088"
25892,24384,"1,08122729"
25893,8953,"1,08130982"
25894,10576,"1,08134530"
25895,15713,"1,08142310"
25896,23773,"1,08177013"
25897,1316,"1,08184076"
25898,24787,"1,08191415"
25899,27386,"1,08195282"
25900,10516,"1,08209942"
25901,2623,"1,08268523"
25902,5059,"1,08353219"
25903,284,"1,08491557"
25904,28782,"1,08596191"
25905,5901,"1,08626489"
25906,16407,"1,08632572"
25907,7248,"1,08636371"
25908,20057,"1,08682137"
25909,23950,"1,08696852"
25910,8890,"1,08733315"
25911,6010,"1,08763045"
25912,12812,"1,08794543"
25913,24965,"1,08799070"
25914,29121,"1,08803037"
25915,12971,"1,08807832"
25916,215,"1,08825063"
25917,15615,"1,08834018"
25918,1044,"1,08855112"
25919,17314,"1,08871430"
25920,21344,"1,08888375"
25921,12448,"1,08888475"
25922,25029,"1,08914239"
25923,25427,"1,08962974"
25924,13307,"1,08981839"
25925,16681,"1,08987135"
25926,9902,"1,09005078"
25927,8985,"1,09009468"
25928,21368,"1,09078545"
25929,22266,"1,09080513"
25930,3940,"1,09136024"
25931,9076,"1,09195601"
25932,3954,"1,09207650"
25933,24311,"1,09229226"
25934,26061,"1,09320120"
25935,23696,"1,09348081"
25936,991,"1,09375005"
25937,23574,"1,09375437"
25938,4739,"1,09376988"
25939,19908,"1,09424916"
25940,21062,"1,09451088"
25941,6686,"1,09471413"
25942,19794,"1,09475222"
25943,14213,"1,09494725"
25944,3302,"1,09496231"
25945,18874,"1,09526256"
25946,7535,"1,09559587"
25947,9518,"1,09565405"
25948,6372,"1,09591628"
25949,2027,"1,09640917"
25950,5153,"1,09672689"
25951,15072,"1,09677949"
25952,18388,"1,09679708"
25953,15051,"1,09711098"
25954,21513,"1,09712983"
25955,6690,"1,09736671"
25956,18830,"1,09805371"
25957,44,"1,09806223"
25958,13361,"1,09810424"
25959,18584,"1,09846661"
25960,14859,"1,09886003"
25961,21888,"1,09958997"
25962,13866,"1,09979550"
25963,16269,"1,09980020"
25964,4052,"1,10049289"
25965,19622,"1,10051187"
25966,18329,"1,10102417"
25967,23355,"1,10109283"
25968,8158,"1,10130429"
25969,28540,"1,10246491"
25970,22233,"1,10271178"
25971,4233,"1,10276346"
25972,2792,"1,10293129"
25973,18551,"1,10323045"
25974,12191,"1,10326193"
25975,725,"1,10355601"
25976,12464,"1,10377336"
25977,1978,"1,10379174"
25978,14903,"1,10387541"
25979,9458,"1,10407766"
25980,9405,"1,10411387"
25981,13367,"1,10413948"
25982,17971,"1,10425369"
25983,3039,"1,10429397"
25984,10226,"1,10441429"
25985,6730,"1,10510170"
25986,12724,"1,10526044"
25987,23480,"1,10530503"
25988,24385,"1,10532628"
25989,16212,"1,10568302"
25990,913,"1,10578832"
25991,8669,"1,10587288"
25992,26953,"1,10594704"
25993,2276,"1,10603831"
25994,21824,"1,10624738"
25995,15685,"1,10685558"
25996,10769,"1,10721135"
25997,4858,"1,10746713"
25998,18581,"1,10764077"
25999,15673,"1,10788629"
26000,28943,"1,10816272"
26001,14501,"1,10826993"
26002,4633,"1,10838921"
26003,2929,"1,10864259"
26004,1990,"1,10875872"
26005,12498,"1,10893836"
26006,24756,"1,10949265"
26007,5492,"1,11004935"
26008,26909,"1,11039391"
26009,28417,"1,11044270"
26010,14763,"1,11077778"
26011,12632,"1,11160794"
26012,25757,"1,11193469"
26013,22688,"1,11194307"
26014,6195,"1,11201107"
26015,7017,"1,11239133"
26016,17533,"1,11255900"
26017,27305,"1,11285165"
26018,26865,"1,11285700"
26019,8282,"1,11287948"
26020,807,"1,11301412"
26021,24464,"1,11317837"
26022,12023,"1,11351099"
26023,3165,"1,11361815"
26024,22531,"1,11365351"
26025,24930,"1,11377105"
26026,14356,"1,11417488"
26027,25931,"1,11434981"
26028,10178,"1,11439770"
26029,5445,"1,11461842"
26030,16425,"1,11536578"
26031,19572,"1,11538315"
26032,12236,"1,11573147"
26033,19472,"1,11581778"
26034,29755,"1,11670489"
26035,17963,"1,11706454"
26036,24757,"1,11719560"
26037,27381,"1,11725010"
26038,16010,"1,11732130"
26039,8969,"1,11741654"
26040,19952,"1,11765143"
26041,19134,"1,11870568"
26042,18130,"1,11872818"
26043,13017,"1,11879498"
26044,23490,"1,11898531"
26045,24684,"1,11938004"
26046,16432,"1,12015765"
26047,25230,"1,12030549"
26048,4117,"1,12041724"
26049,19191,"1,12083389"
26050,3108,"1,12090689"
26051,7750,"1,12095639"
26052,2856,"1,12119397"
26053,27726,"1,12125554"
26054,21507,"1,12130878"
26055,24263,"1,12132754"
26056,25190,"1,12169694"
26057,15776,"1,12183949"
26058,29071,"1,12185403"
26059,13300,"1,12273744"
26060,18094,"1,12291735"
26061,7880,"1,12338965"
26062,21150,"1,12376328"
26063,10339,"1,12398459"
26064,20305,"1,12403771"
26065,25651,"1,12404675"
26066,20437,"1,12429526"
26067,8960,"1,12449591"
26068,8696,"1,12466420"
26069,14743,"1,12476968"
26070,10139,"1,12483423"
26071,27420,"1,12556680"
26072,17164,"1,12566767"
26073,6071,"1,12640364"
26074,16736,"1,12651446"
26075,12542,"1,12664776"
26076,1142,"1,12668832"
26077,8561,"1,12677873"
26078,14853,"1,12688105"
26079,20224,"1,12760672"
26080,5910,"1,12800339"
26081,1701,"1,12805313"
26082,5754,"1,12837462"
26083,8242,"1,12849986"
26084,20480,"1,12879538"
26085,6623,"1,12889327"
26086,24374,"1,12911173"
26087,7563,"1,12950672"
26088,83,"1,12976382"
26089,25345,"1,12984044"
26090,29091,"1,13041758"
26091,26574,"1,13042374"
26092,24513,"1,13057475"
26093,6167,"1,13127910"
26094,22841,"1,13128713"
26095,4871,"1,13159670"
26096,27597,"1,13177198"
26097,29831,"1,13221846"
26098,25110,"1,13229210"
26099,27820,"1,13229591"
26100,29691,"1,13262825"
26101,20703,"1,13284860"
26102,16214,"1,13325595"
26103,17350,"1,13327563"
26104,12588,"1,13354684"
26105,5973,"1,13363949"
26106,10679,"1,13374253"
26107,767,"1,13398296"
26108,8743,"1,13432804"
26109,7600,"1,13481891"
26110,18071,"1,13544876"
26111,9989,"1,13548289"
26112,24689,"1,13569716"
26113,8692,"1,13575045"
26114,20656,"1,13585363"
26115,24416,"1,13590421"
26116,13391,"1,13596760"
26117,15965,"1,13633076"
26118,25797,"1,13634753"
26119,1491,"1,13646020"
26120,23365,"1,13651111"
26121,22730,"1,13653892"
26122,15723,"1,13684323"
26123,18504,"1,13719439"
26124,9866,"1,13733089"
26125,29615,"1,13751831"
26126,5555,"1,13756012"
26127,27044,"1,13789484"
26128,15303,"1,13832928"
26129,9867,"1,13838781"
26130,18777,"1,13858738"
26131,28559,"1,13867964"
26132,29002,"1,13875407"
26133,24181,"1,13877689"
26134,4981,"1,13882235"
26135,14706,"1,13909256"
26136,17073,"1,13930789"
26137,16698,"1,13957252"
26138,28208,"1,14087528"
26139,23779,"1,14144924"
26140,15532,"1,14173513"
26141,19047,"1,14175130"
26142,19680,"1,14184835"
26143,10442,"1,14200401"
26144,12997,"1,14268252"
26145,12613,"1,14346835"
26146,27777,"1,14350947"
26147,29098,"1,14392270"
26148,10751,"1,14426234"
26149,15225,"1,14428712"
26150,25073,"1,14448780"
26151,14070,"1,14503895"
26152,21160,"1,14552952"
26153,16670,"1,14554013"
26154,18628,"1,14649803"
26155,9763,"1,14650332"
26156,27664,"1,14672409"
26157,19417,"1,14693392"
26158,830,"1,14727006"
26159,12918,"1,14775391"
26160,1995,"1,14785927"
26161,22778,"1,14794159"
26162,24745,"1,14801240"
26163,17358,"1,14817694"
26164,2581,"1,14828659"
26165,13376,"1,14879391"
26166,6674,"1,14880730"
26167,14665,"1,14984424"
26168,20485,"1,14992254"
26169,19307,"1,15003349"
26170,15945,"1,15038914"
26171,15919,"1,15089727"
26172,25312,"1,15108998"
26173,25942,"1,15109222"
26174,1055,"1,15137131"
26175,18435,"1,15145109"
26176,16427,"1,15186039"
26177,18783,"1,15251490"
26178,28402,"1,15314542"
26179,14317,"1,15346144"
26180,10738,"1,15387592"
26181,24436,"1,15426761"
26182,11386,"1,15484191"
26183,25969,"1,15494790"
26184,9674,"1,15508872"
26185,25807,"1,15525505"
26186,29268,"1,15533161"
26187,18497,"1,15557587"
26188,27382,"1,15558053"
26189,7608,"1,15566005"
26190,13945,"1,15567230"
26191,7194,"1,15582749"
26192,27971,"1,15631379"
26193,26955,"1,15641588"
26194,19395,"1,15664960"
26195,29439,"1,15671682"
26196,16728,"1,15754157"
26197,17418,"1,15756206"
26198,5058,"1,15756681"
26199,4784,"1,15795348"
26200,20127,"1,15805237"
26201,2935,"1,15806917"
26202,24481,"1,15863041"
26203,26,"1,15895444"
26204,29851,"1,15911225"
26205,10776,"1,15917731"
26206,22158,"1,15952617"
26207,10837,"1,15967377"
26208,7802,"1,15980980"
26209,12666,"1,15982981"
26210,21423,"1,16001999"
26211,28863,"1,16035887"
26212,3969,"1,16043521"
26213,5271,"1,16080254"
26214,20100,"1,16128018"
26215,25756,"1,16203531"
26216,17125,"1,16205180"
26217,26394,"1,16223491"
26218,18793,"1,16225709"
26219,16373,"1,16283856"
26220,3384,"1,16329939"
26221,24346,"1,16331285"
26222,18233,"1,16339983"
26223,29666,"1,16340471"
26224,9678,"1,16366888"
26225,11597,"1,16423944"
26226,7136,"1,16432686"
26227,20814,"1,16433247"
26228,15049,"1,16435115"
26229,25206,"1,16556463"
26230,16297,"1,16632267"
26231,20097,"1,16654973"
26232,9696,"1,16675013"
26233,20454,"1,16688267"
26234,8528,"1,16762005"
26235,15264,"1,16768789"
26236,5051,"1,16816972"
26237,29542,"1,16825540"
26238,11931,"1,16859469"
26239,28898,"1,16888047"
26240,24216,"1,16889986"
26241,3779,"1,16937331"
26242,20644,"1,16939666"
26243,3209,"1,16951278"
26244,11937,"1,16981872"
26245,12033,"1,16996437"
26246,21190,"1,17012282"
26247,15374,"1,17020338"
26248,9169,"1,17062575"
26249,15680,"1,17113813"
26250,21493,"1,17120488"
26251,11468,"1,17152908"
26252,12972,"1,17192162"
26253,10342,"1,17303801"
26254,4280,"1,17356337"
26255,9140,"1,17360788"
26256,16794,"1,17364963"
26257,257,"1,17377470"
26258,20303,"1,17398787"
26259,6996,"1,17457803"
26260,1700,"1,17516576"
26261,1185,"1,17569801"
26262,847,"1,17571655"
26263,18360,"1,17595062"
26264,16784,"1,17642141"
26265,19095,"1,17697006"
26266,25673,"1,17700684"
26267,18836,"1,17714790"
26268,8126,"1,17770248"
26269,11969,"1,17813795"
26270,20482,"1,17871809"
26271,18502,"1,17889545"
26272,26650,"1,17952252"
26273,940,"1,17967798"
26274,7268,"1,17993020"
26275,22409,"1,18087481"
26276,19682,"1,18087659"
26277,15377,"1,18135904"
26278,4451,"1,18162562"
26279,182,"1,18199313"
26280,16759,"1,18217886"
26281,1508,"1,18218430"
26282,10982,"1,18225088"
26283,5340,"1,18229312"
26284,18876,"1,18243824"
26285,13152,"1,18248331"
26286,17881,"1,18266179"
26287,13600,"1,18289336"
26288,3374,"1,18352364"
26289,15879,"1,18394234"
26290,6524,"1,18443389"
26291,27739,"1,18451614"
26292,9945,"1,18460589"
26293,7658,"1,18537775"
26294,3701,"1,18542592"
26295,26689,"1,18583275"
26296,724,"1,18597356"
26297,25447,"1,18612273"
26298,18725,"1,18620422"
26299,7971,"1,18663893"
26300,7452,"1,18708778"
26301,23455,"1,18878626"
26302,15850,"1,18948124"
26303,14243,"1,18980817"
26304,20406,"1,18998506"
26305,28444,"1,19021336"
26306,17864,"1,19073364"
26307,2266,"1,19093402"
26308,27179,"1,19183010"
26309,17307,"1,19186419"
26310,20582,"1,19188011"
26311,26471,"1,19255797"
26312,8724,"1,19305985"
26313,7863,"1,19332577"
26314,4074,"1,19338577"
26315,20548,"1,19343316"
26316,4408,"1,19410604"
26317,21341,"1,19463321"
26318,23143,"1,19489843"
26319,13253,"1,19519358"
26320,21672,"1,19579521"
26321,9372,"1,19600644"
26322,8763,"1,19614878"
26323,3586,"1,19655050"
26324,29453,"1,19668336"
26325,27819,"1,19669542"
26326,475,"1,19672798"
26327,16753,"1,19689664"
26328,12667,"1,19694461"
26329,13086,"1,19695853"
26330,9757,"1,19752937"
26331,26818,"1,19773197"
26332,13879,"1,19838455"
26333,23791,"1,19851342"
26334,29767,"1,19877389"
26335,5026,"1,19945646"
26336,21298,"1,19951730"
26337,6268,"1,19954048"
26338,487,"1,19966360"
26339,28499,"1,19990068"
26340,18920,"1,20083350"
26341,29826,"1,20090721"
26342,11359,"1,20092607"
26343,24390,"1,20113268"
26344,2690,"1,20176756"
26345,28693,"1,20186169"
26346,21809,"1,20186544"
26347,27207,"1,20194913"
26348,22548,"1,20210344"
26349,1762,"1,20255008"
26350,28990,"1,20255268"
26351,26896,"1,20277601"
26352,13729,"1,20324666"
26353,4923,"1,20335659"
26354,17926,"1,20471414"
26355,14228,"1,20559950"
26356,3619,"1,20565466"
26357,25762,"1,20607555"
26358,22614,"1,20733393"
26359,10673,"1,20775711"
26360,626,"1,20789086"
26361,24036,"1,20866351"
26362,17800,"1,20874602"
26363,16834,"1,20883678"
26364,8483,"1,20906134"
26365,11842,"1,20925061"
26366,11010,"1,20936259"
26367,8655,"1,20971095"
26368,22000,"1,20974814"
26369,29035,"1,20979528"
26370,25978,"1,20981284"
26371,14396,"1,21018097"
26372,25451,"1,21063888"
26373,23310,"1,21068949"
26374,28818,"1,21070504"
26375,29101,"1,21091879"
26376,9,"1,21108524"
26377,6502,"1,21132934"
26378,2453,"1,21143196"
26379,5656,"1,21202621"
26380,26589,"1,21261755"
26381,4297,"1,21282097"
26382,5287,"1,21288476"
26383,19772,"1,21297241"
26384,4828,"1,21302846"
26385,11813,"1,21327125"
26386,14720,"1,21353803"
26387,20343,"1,21401114"
26388,21091,"1,21414853"
26389,1394,"1,21453332"
26390,20408,"1,21481922"
26391,18331,"1,21486442"
26392,19054,"1,21520216"
26393,5374,"1,21525966"
26394,3889,"1,21530418"
26395,8531,"1,21562524"
26396,29386,"1,21576757"
26397,12095,"1,21617387"
26398,9597,"1,21644867"
26399,19271,"1,21735437"
26400,17582,"1,21751797"
26401,14891,"1,21777053"
26402,17712,"1,21783822"
26403,13845,"1,21849440"
26404,18580,"1,21913936"
26405,9530,"1,21914554"
26406,10484,"1,21999878"
26407,24859,"1,22002046"
26408,9437,"1,22007998"
26409,26629,"1,22034519"
26410,3836,"1,22039903"
26411,27186,"1,22079704"
26412,4814,"1,22122044"
26413,8842,"1,22133741"
26414,26452,"1,22139609"
26415,20234,"1,22160096"
26416,14513,"1,22183950"
26417,9503,"1,22256159"
26418,10011,"1,22279387"
26419,2585,"1,22285748"
26420,19005,"1,22304459"
26421,13999,"1,22307655"
26422,13840,"1,22312550"
26423,9037,"1,22344262"
26424,10958,"1,22356222"
26425,11329,"1,22419807"
26426,17847,"1,22447244"
26427,29175,"1,22463258"
26428,23100,"1,22498261"
26429,8003,"1,22623781"
26430,21773,"1,22636173"
26431,22355,"1,22682963"
26432,1179,"1,22711539"
26433,12012,"1,22763001"
26434,22187,"1,22795931"
26435,5606,"1,22898707"
26436,2375,"1,22900791"
26437,9649,"1,22903681"
26438,9533,"1,22920244"
26439,10039,"1,22982447"
26440,28833,"1,22992405"
26441,13311,"1,23007454"
26442,22767,"1,23041597"
26443,25671,"1,23055225"
26444,3387,"1,23063077"
26445,28405,"1,23095885"
26446,8093,"1,23097529"
26447,18786,"1,23124416"
26448,19971,"1,23126100"
26449,19647,"1,23152375"
26450,4695,"1,23184157"
26451,27487,"1,23187016"
26452,11003,"1,23246777"
26453,9617,"1,23248452"
26454,6238,"1,23288053"
26455,11294,"1,23319831"
26456,28060,"1,23330883"
26457,12132,"1,23336866"
26458,19766,"1,23337994"
26459,26931,"1,23391072"
26460,25586,"1,23411793"
26461,23608,"1,23433560"
26462,19851,"1,23449562"
26463,17921,"1,23497647"
26464,11819,"1,23532953"
26465,15995,"1,23556705"
26466,14111,"1,23567278"
26467,28856,"1,23608828"
26468,13718,"1,23611648"
26469,19637,"1,23613753"
26470,19581,"1,23628639"
26471,14901,"1,23631649"
26472,25614,"1,23649558"
26473,17204,"1,23670634"
26474,129,"1,23763548"
26475,5717,"1,23771102"
26476,18544,"1,23774494"
26477,21430,"1,23775309"
26478,9697,"1,23776113"
26479,747,"1,23785825"
26480,12802,"1,23787460"
26481,666,"1,23792509"
26482,12658,"1,23815627"
26483,26083,"1,23863198"
26484,3210,"1,23888507"
26485,26840,"1,23942440"
26486,9909,"1,23946075"
26487,3176,"1,23990730"
26488,14247,"1,24001106"
26489,25456,"1,24060373"
26490,29184,"1,24071733"
26491,480,"1,24087078"
26492,11426,"1,24096156"
26493,16559,"1,24116908"
26494,21681,"1,24124613"
26495,18114,"1,24147217"
26496,19787,"1,24189253"
26497,20676,"1,24193356"
26498,23098,"1,24212772"
26499,9111,"1,24324749"
26500,24665,"1,24377287"
26501,8534,"1,24382522"
26502,12788,"1,24405151"
26503,4060,"1,24407989"
26504,15811,"1,24423349"
26505,22655,"1,24438030"
26506,4312,"1,24484182"
26507,27122,"1,24506882"
26508,7115,"1,24514172"
26509,6350,"1,24579104"
26510,11676,"1,24665540"
26511,10009,"1,24675932"
26512,15255,"1,24722256"
26513,15074,"1,24784773"
26514,14052,"1,24861300"
26515,27316,"1,24908213"
26516,8695,"1,24917101"
26517,324,"1,24940791"
26518,8919,"1,24942298"
26519,27163,"1,24964672"
26520,3469,"1,25084847"
26521,27768,"1,25122213"
26522,19941,"1,25135227"
26523,26081,"1,25164254"
26524,17310,"1,25196780"
26525,24018,"1,25204087"
26526,6199,"1,25254576"
26527,3385,"1,25255656"
26528,241,"1,25276676"
26529,28401,"1,25340348"
26530,19950,"1,25348822"
26531,29399,"1,25366507"
26532,12928,"1,25373272"
26533,20109,"1,25387894"
26534,3699,"1,25395549"
26535,9724,"1,25416901"
26536,23161,"1,25421199"
26537,27026,"1,25502675"
26538,16519,"1,25649803"
26539,5621,"1,25674341"
26540,1676,"1,25722705"
26541,16869,"1,25742179"
26542,23762,"1,25742785"
26543,26576,"1,25766135"
26544,10686,"1,25781300"
26545,20483,"1,25808353"
26546,26545,"1,25844193"
26547,12951,"1,25845095"
26548,7161,"1,25857506"
26549,2767,"1,25903108"
26550,10243,"1,25916406"
26551,13400,"1,25918676"
26552,3083,"1,26019513"
26553,11799,"1,26149621"
26554,18081,"1,26206076"
26555,3428,"1,26213526"
26556,16002,"1,26227093"
26557,26207,"1,26363799"
26558,19273,"1,26364304"
26559,26948,"1,26366094"
26560,15143,"1,26389148"
26561,4534,"1,26399860"
26562,24323,"1,26407670"
26563,1464,"1,26411276"
26564,18948,"1,26442449"
26565,2782,"1,26458727"
26566,8017,"1,26499385"
26567,24842,"1,26510142"
26568,17095,"1,26527751"
26569,18664,"1,26549545"
26570,19006,"1,26550793"
26571,4319,"1,26553712"
26572,5758,"1,26588276"
26573,27544,"1,26591187"
26574,1348,"1,26617451"
26575,15497,"1,26685767"
26576,10454,"1,26732615"
26577,22618,"1,26748894"
26578,25707,"1,26786633"
26579,17086,"1,26790399"
26580,21700,"1,26817907"
26581,28363,"1,26843724"
26582,25561,"1,26876089"
26583,5282,"1,26908624"
26584,29896,"1,26934607"
26585,16592,"1,26948946"
26586,2283,"1,26978999"
26587,8770,"1,27053451"
26588,3853,"1,27058322"
26589,218,"1,27062047"
26590,21656,"1,27093133"
26591,994,"1,27115458"
26592,19932,"1,27122935"
26593,22273,"1,27137966"
26594,17748,"1,27163522"
26595,14788,"1,27166237"
26596,16452,"1,27234930"
26597,19493,"1,27256903"
26598,5613,"1,27272381"
26599,6201,"1,27278414"
26600,10497,"1,27284751"
26601,12617,"1,27285382"
26602,13955,"1,27316776"
26603,25556,"1,27360471"
26604,27549,"1,27394019"
26605,1149,"1,27401739"
26606,18596,"1,27415460"
26607,15272,"1,27489266"
26608,15627,"1,27571413"
26609,9965,"1,27596745"
26610,6580,"1,27636695"
26611,19865,"1,27710282"
26612,28404,"1,27723644"
26613,1489,"1,27740829"
26614,18451,"1,27745155"
26615,17938,"1,27778034"
26616,19859,"1,27783386"
26617,2851,"1,27803258"
26618,28803,"1,27877013"
26619,24228,"1,27918562"
26620,16202,"1,27943240"
26621,29073,"1,27950284"
26622,3735,"1,27982179"
26623,7385,"1,27986222"
26624,11651,"1,27995968"
26625,12730,"1,28001597"
26626,12864,"1,28034242"
26627,14773,"1,28079281"
26628,3465,"1,28079415"
26629,26901,"1,28080095"
26630,8937,"1,28083447"
26631,9107,"1,28119224"
26632,8018,"1,28162055"
26633,10053,"1,28173504"
26634,20754,"1,28194849"
26635,12465,"1,28208516"
26636,689,"1,28298726"
26637,11257,"1,28322706"
26638,12930,"1,28492240"
26639,2976,"1,28510852"
26640,27210,"1,28513562"
26641,24651,"1,28543075"
26642,25699,"1,28589281"
26643,17745,"1,28598013"
26644,21281,"1,28655291"
26645,18248,"1,28686344"
26646,1970,"1,28689778"
26647,9690,"1,28691595"
26648,6507,"1,28707996"
26649,23772,"1,28719404"
26650,3451,"1,28799626"
26651,26186,"1,28848602"
26652,15298,"1,28874476"
26653,20428,"1,28876336"
26654,22713,"1,29138271"
26655,1113,"1,29188028"
26656,4881,"1,29222864"
26657,1773,"1,29247250"
26658,23232,"1,29366826"
26659,756,"1,29391443"
26660,24936,"1,29400468"
26661,7628,"1,29522228"
26662,29696,"1,29534007"
26663,15538,"1,29577117"
26664,8251,"1,29601741"
26665,8269,"1,29612557"
26666,24421,"1,29663495"
26667,24174,"1,29687493"
26668,10629,"1,29705631"
26669,21361,"1,29740549"
26670,14473,"1,29811130"
26671,19496,"1,29949180"
26672,2897,"1,29981335"
26673,3043,"1,29988046"
26674,4657,"1,30027886"
26675,22408,"1,30052234"
26676,22955,"1,30082845"
26677,17658,"1,30101924"
26678,2411,"1,30106061"
26679,7674,"1,30111989"
26680,19870,"1,30140417"
26681,20715,"1,30167003"
26682,23162,"1,30220730"
26683,25018,"1,30233995"
26684,7677,"1,30244481"
26685,29327,"1,30276393"
26686,22691,"1,30277775"
26687,8902,"1,30291186"
26688,18892,"1,30315634"
26689,27637,"1,30340281"
26690,6280,"1,30354050"
26691,23955,"1,30447339"
26692,2633,"1,30479805"
26693,11314,"1,30562076"
26694,13768,"1,30566665"
26695,26016,"1,30613525"
26696,20923,"1,30629911"
26697,16737,"1,30641762"
26698,22376,"1,30719703"
26699,23217,"1,30770733"
26700,28633,"1,30782658"
26701,19611,"1,30783094"
26702,27537,"1,30786270"
26703,884,"1,30883050"
26704,23661,"1,30991064"
26705,28997,"1,31129580"
26706,26195,"1,31165113"
26707,24585,"1,31280167"
26708,23816,"1,31290637"
26709,13256,"1,31327947"
26710,16918,"1,31348715"
26711,21149,"1,31359926"
26712,18933,"1,31396655"
26713,15987,"1,31440369"
26714,3879,"1,31446869"
26715,4643,"1,31456143"
26716,4667,"1,31470833"
26717,17416,"1,31504799"
26718,15312,"1,31567768"
26719,15761,"1,31568651"
26720,8144,"1,31570531"
26721,7168,"1,31587264"
26722,27905,"1,31649626"
26723,10702,"1,31650383"
26724,16978,"1,31679382"
26725,2072,"1,31710536"
26726,12983,"1,31715824"
26727,16366,"1,31728846"
26728,4933,"1,31740545"
26729,7323,"1,31750582"
26730,27791,"1,31779303"
26731,9670,"1,31791877"
26732,25311,"1,31818873"
26733,14051,"1,31846114"
26734,8041,"1,31847562"
26735,18565,"1,31850691"
26736,10129,"1,31886564"
26737,19933,"1,31979487"
26738,10084,"1,32033104"
26739,24217,"1,32086400"
26740,8726,"1,32141702"
26741,7513,"1,32256610"
26742,26993,"1,32325887"
26743,326,"1,32349449"
26744,21278,"1,32355427"
26745,4449,"1,32379725"
26746,581,"1,32435823"
26747,2790,"1,32440855"
26748,28918,"1,32452376"
26749,27755,"1,32461546"
26750,2641,"1,32490987"
26751,25080,"1,32491822"
26752,26609,"1,32515404"
26753,23909,"1,32521661"
26754,18658,"1,32523019"
26755,2962,"1,32526603"
26756,14218,"1,32600563"
26757,16699,"1,32678034"
26758,28566,"1,32694390"
26759,14446,"1,32700345"
26760,23091,"1,32716585"
26761,4688,"1,32759633"
26762,26921,"1,32787456"
26763,12001,"1,32810848"
26764,16518,"1,32812035"
26765,15595,"1,32824641"
26766,20177,"1,33000351"
26767,1744,"1,33050909"
26768,3335,"1,33083738"
26769,29332,"1,33111577"
26770,17560,"1,33152353"
26771,16986,"1,33195452"
26772,11990,"1,33224682"
26773,9324,"1,33241680"
26774,18257,"1,33309822"
26775,20842,"1,33326912"
26776,6353,"1,33345656"
26777,18670,"1,33362131"
26778,7358,"1,33370151"
26779,19275,"1,33374560"
26780,29566,"1,33395493"
26781,18443,"1,33431927"
26782,28001,"1,33448365"
26783,5001,"1,33484370"
26784,18493,"1,33489676"
26785,13446,"1,33496575"
26786,6672,"1,33537808"
26787,21583,"1,33550984"
26788,14361,"1,33571854"
26789,2866,"1,33713937"
26790,6603,"1,33801052"
